 DOMAIN,APPIDFROM,FQANFROM,FQANTO,APPIDTO,SYSFUNCTIONS,SYSTYPE,DWOR,SYSLIFECYCLE,SYSDATE,LEVEL OF INTEGRATION,INTTYPE,INTLIFECYCLE,INTDATE,INTERESTED PARTY,ACCOUNT-PRODUCT,TRANSACTION,ORGANIZATION,POSITION,REFERENCE,GRAIN,PERIODICITY,FREQUENCY,STATE,DATE,RDR,RDT,Found in Deloitte,Found in other Reference, ,,
Operational Risk,*RL,Risk Library,ORIS (in development),ORIS,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives Operational Risk 070314,N,,,
Operational Risk,1SAS,SAS- ELD,ORR,CRPT,Data Broker,Business Analytic App,N/A,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives Operational Risk 070314,N,,,
Operational Risk,1SAS,SAS- ELD,ORIS (in development),ORIS,Data Broker,Business Analytic App,N/A,Active,N/A,Data Provision,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives Operational Risk 070314,N,,,
Operational Risk,SPARC,SPARC,ORR,CRPT,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives Operational Risk 070314,N,,,
Operational Risk,SPARC,SPARC,ORIS (in development),ORIS,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives Operational Risk 070314,N,,,
Operational Risk,1SCF,STARS,ILD,1ORC,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives Operational Risk 070314,N,,,
Operational Risk,VMNGT,VMSOR,ORR,CRPT,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives Operational Risk 070314,N,,,
Operational Risk,VMNGT,VMSOR,ORIS (in development),ORIS,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives Operational Risk 070314,N,,,
Operational Risk,1LGJ,WILMMA,ILD,1ORC,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,Business Party,N/A,N/A,N/A,N/A,Other,Atomic,End-of-Month,Monthly,Active,N/A,N,Y,Information Flow Narratives Operational Risk 070314,N,,,
Risk Appetite,*UNK,(unknown),Group WBR,WMCRD,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*UNK,(unknown),Enterprise,*ENT,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*UNK,(unknown),Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*UNK,(unknown),Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*UNK,(unknown),Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*UNK,(unknown),Group Consumer Lending,*GCB,,,,Active,N/A,,Automated,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*UNK,(unknown),Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*UNK,(unknown),Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*UNK,(unknown),Group TOG,*GTOG,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*UNK,(unknown),Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*UNS,(unspecified),Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*UNS,(unspecified),Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Month,Monthly,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*3PIB,3rd party investment banks,Enterprise Liquidity Risk,*ELR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,HACES,Adaptiv,Enterprise Counterparty Risk,*ECPR,,,,Active,N/A,,Automated,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*AT,Allowance Team,Group WBR,WMCRD,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*AT,Allowance Team,Enterprise Credit Risk,*ECR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Month,Monthly,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*AT,Allowance Team,Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*AT,Allowance Team,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Month,Monthly,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*ADT,Audit,Group WBR,WMCRD,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*ADT,Audit,Enterprise Operational Risk,*EOR,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*ADT,Audit,Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*ADT,Audit,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*ADT,Audit,Group TOG,*GTOG,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*ADT,Audit,Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BCP,BCP Central,Group WBR,WMCRD,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BCP,BCP Central,Enterprise Operational Risk,*EOR,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BCP,BCP Central,Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BCP,BCP Central,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BCP,BCP Central,Group TOG,*GTOG,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BCP,BCP Central,Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,BLOOM,Bloomberg,Enterprise Capital,*ENTCAP,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,,,,,,,,,Weekly,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,BLOOM,Bloomberg,Enterprise Liquidity Risk,*ELR,Data Producer,Source System (SOR),N/A,Active,N/A,Data Sourcing,Automated,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BH,Business head,Group WBR,WMCRD,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BH,Business head,Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BH,Business head,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BH,Business head,Group TOG,*GTOG,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BH,Business head,Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BMGD,Business Modeling Group (BMG) database,Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*BMGD,Business Modeling Group (BMG) database,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CR,Call Report (FR Y-9C),Group WBR,WMCRD,,,,Active,N/A,,,Active,N/A,,,,,,,,,Semi-annual,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CR,Call Report (FR Y-9C),Enterprise Capital,*ENTCAP,,,,Active,N/A,,,Active,N/A,,,,,,,,,Semi-annual,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CR,Call Report (FR Y-9C),Enterprise Credit Risk,*ECR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CR,Call Report (FR Y-9C),Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CR,Call Report (FR Y-9C),Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CR,Call Report (FR Y-9C),WFBNA Capital ,*WFBNA-CAP,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CB,Cash Balance,Enterprise Liquidity Risk,*ELR,,,,Active,N/A,,,Active,N/A,,,,,,,,,Real time,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CERO,CERO,Group WBR,WMCRD,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CERO,CERO,Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CERO,CERO,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CERO,CERO,Group TOG,*GTOG,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CERO,CERO,Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,CICAT,CICAT,Group WBR,WMCRD,Data Producer,,,Active,N/A,,Automated,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,CICAT,CICAT,Enterprise Operational Risk,*EOR,Data Producer,,,Active,N/A,,Automated,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,CICAT,CICAT,Group Community Banking,*GCB,Data Producer,,,Active,N/A,,Automated,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,CICAT,CICAT,Group Consumer Lending,*GCB,Data Producer,,,Active,N/A,,Automated,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,CICAT,CICAT,Group TOG,*GTOG,Data Producer,,,Active,N/A,,Automated,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,CICAT,CICAT,Group Wholesale,*GWHL,Data Producer,,,Active,N/A,,Automated,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*Cision,Cision,Enterprise Reputation Risk,*EOR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Month,Monthly,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CER,Company earnings release,Enterprise Financial Performance,*EFP,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CMPS,Complaint Management project site,Group WBR,WMCRD,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Month,Monthly,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CMPS,Complaint Management project site,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CCAR,Comprehensive Capital Analysis and Review (CCAR),Group WBR,WMCRD,,,,Active,N/A,,,Active,N/A,,,,,,,,,Semi-annual,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CCAR,Comprehensive Capital Analysis and Review (CCAR),Enterprise Credit Risk,*ECR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CCAR,Comprehensive Capital Analysis and Review (CCAR),Enterprise Credit Risk,*ECR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CCAR,Comprehensive Capital Analysis and Review (CCAR),Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CCAR,Comprehensive Capital Analysis and Review (CCAR),Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CC,Corporate Credit,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CC,Corporate Credit,Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CT,Corporate Treasury,WFBNA Capital ,*WFBNA-CAP,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CAR,Credit Analysis & Reporting (CAR),Group WBR,WMCRD,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CAR,Credit Analysis & Reporting (CAR),Enterprise Capital,*ENTCAP,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CAR,Credit Analysis & Reporting (CAR),Enterprise Credit Risk,*ECR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CAR,Credit Analysis & Reporting (CAR),Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CAR,Credit Analysis & Reporting (CAR),Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*CAR,Credit Analysis & Reporting (CAR),WFBNA Capital ,*WFBNA-CAP,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*ER,Earnings release,Enterprise Counterparty Risk,*ECPR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*ER,Earnings release,Enterprise Credit Risk,*ECR,,,,Active,N/A,,,Active,N/A,,,,,,,,,Semi-annual,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*ER,Earnings release,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*ER,Earnings release,Group WBR,*GWBR,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*ERMC,Enterprise Risk Management Committee (ERMC),Enterprise,*ENT,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,ZZZGX,Financial Crimes Risk Management (FCRM),Enterprise Operational Risk,*EOR,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,ZZZGX,Financial Crimes Risk Management (FCRM),Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,ZZZGX,Financial Crimes Risk Management (FCRM),Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,ZZZGX,Financial Crimes Risk Management (FCRM),Group WBR,*GWBR,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,ZZZGX,Financial Crimes Risk Management (FCRM),Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*FS,Financial Statements,Enterprise Market Risk,*EMR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*FS10K,Financial Statements - Form 10-K,Enterprise Counterparty Risk,*ECPR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*FS10Q,Financial Statements - Form 10-Q,Enterprise Counterparty Risk,*ECPR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,1OGL,General Ledger (GL),Enterprise Credit Risk,*ECR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,1OGL,General Ledger (GL),Enterprise Operational Risk,*EOR,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,1OGL,General Ledger (GL),Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,1OGL,General Ledger (GL),Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,1OGL,General Ledger (GL),Group WBR,*GWBR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,1OGL,General Ledger (GL),Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*GIRRM,GIRRM Reporting,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*GSM,GSMSOScanStateHitAll database,Enterprise Operational Risk,*EOR,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*HRAD,HR Analytics database,Enterprise Operational Risk,*EOR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Month,Monthly,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*HRAD,HR Analytics database,Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*HRAD,HR Analytics database,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Month,Monthly,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*HRAD,HR Analytics database,Group TOG,*GTOG,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Month,Monthly,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*HRAD,HR Analytics database,Group WBR,*GWBR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Month,Monthly,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*HRAD,HR Analytics database,Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Month,Monthly,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,BCPSY,Living Disaster Recovery Planning System (LDRPS),Enterprise Operational Risk,*EOR,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,BCPSY,Living Disaster Recovery Planning System (LDRPS),Group Community Banking,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,BCPSY,Living Disaster Recovery Planning System (LDRPS),Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,BCPSY,Living Disaster Recovery Planning System (LDRPS),Group TOG,*GTOG,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,BCPSY,Living Disaster Recovery Planning System (LDRPS),Group WBR,*GWBR,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,BCPSY,Living Disaster Recovery Planning System (LDRPS),Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,,,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*LOB,LOB database,Group Consumer Lending,*GCB,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Quarter,Quarterly ,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*MAN,Manual,Group Wholesale,*GWHL,,,,Active,N/A,,,Active,N/A,,,,,,,,,Varies,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,*MC,Market Counterparties,Enterprise Liquidity Risk,*ELR,,,,Active,N/A,,,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,1MCR,Market Risk System (MaRS),Enterprise Market Risk,*EMR,Data Broker,Data Warehouse of Record,Data Mart Layer,Active,N/A,,,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,1MCR,Market Risk System (MaRS),Enterprise Market Risk,*EMR,Data Broker,Data Warehouse of Record,Data Mart Layer,Active,N/A,,,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
Risk Appetite,1MCR,Market Risk System (MaRS),Group Consumer Lending,*GCB,Data Broker,Data Warehouse of Record,Data Mart Layer,Active,N/A,,,Active,N/A,,,,,,,,End-of-Day,Daily,Active,N/A,N,N,N,SIMDOT_Metadata_RA-2,,,
